1.250000e-01 -4.993065e+00 3.148439e+00
1.260000e-01 -4.992954e+00 3.148547e+00
1.270000e-01 -4.992843e+00 3.148655e+00
1.280000e-01 -4.992731e+00 3.148765e+00
1.290000e-01 -4.992617e+00 3.148875e+00
1.300000e-01 -4.992503e+00 3.148986e+00
1.310000e-01 -4.992388e+00 3.149098e+00
1.320000e-01 -4.992272e+00 3.149211e+00
1.330000e-01 -4.992156e+00 3.149324e+00
1.340000e-01 -4.992038e+00 3.149438e+00
1.350000e-01 -4.991920e+00 3.149553e+00
1.360000e-01 -4.991800e+00 3.149669e+00
1.370000e-01 -4.991680e+00 3.149785e+00
1.380000e-01 -4.991559e+00 3.149902e+00
1.390000e-01 -4.991437e+00 3.150020e+00
1.400000e-01 -4.991315e+00 3.150139e+00
1.410000e-01 -4.991191e+00 3.150259e+00
1.420000e-01 -4.991067e+00 3.150379e+00
1.430000e-01 -4.990941e+00 3.150500e+00
1.440000e-01 -4.990815e+00 3.150622e+00
1.450000e-01 -4.990688e+00 3.150745e+00
1.460000e-01 -4.990560e+00 3.150868e+00
1.470000e-01 -4.990432e+00 3.150992e+00
1.480000e-01 -4.990302e+00 3.151117e+00
1.490000e-01 -4.990172e+00 3.151243e+00
1.500000e-01 -4.990041e+00 3.151369e+00
1.510000e-01 -4.989909e+00 3.151496e+00
1.520000e-01 -4.989776e+00 3.151624e+00
1.530000e-01 -4.989642e+00 3.151753e+00
1.540000e-01 -4.989507e+00 3.151882e+00
1.550000e-01 -4.989372e+00 3.152012e+00
1.560000e-01 -4.989236e+00 3.152143e+00
1.570000e-01 -4.989099e+00 3.152275e+00
1.580000e-01 -4.988961e+00 3.152407e+00
1.590000e-01 -4.988822e+00 3.152540e+00
1.600000e-01 -4.988682e+00 3.152674e+00
1.610000e-01 -4.988542e+00 3.152809e+00
1.620000e-01 -4.988400e+00 3.152944e+00
1.630000e-01 -4.988258e+00 3.153080e+00
1.640000e-01 -4.988115e+00 3.153217e+00
1.650000e-01 -4.987971e+00 3.153354e+00
1.660000e-01 -4.987827e+00 3.153493e+00
1.670000e-01 -4.987681e+00 3.153631e+00
1.680000e-01 -4.987535e+00 3.153771e+00
1.690000e-01 -4.987387e+00 3.153911e+00
1.700000e-01 -4.987239e+00 3.154053e+00
1.710000e-01 -4.987090e+00 3.154194e+00
1.720000e-01 -4.986941e+00 3.154337e+00
1.730000e-01 -4.986790e+00 3.154480e+00
1.740000e-01 -4.986639e+00 3.154624e+00
1.750000e-01 -4.986487e+00 3.154769e+00
1.760000e-01 -4.986334e+00 3.154914e+00
1.770000e-01 -4.986180e+00 3.155060e+00
1.780000e-01 -4.986025e+00 3.155207e+00
1.790000e-01 -4.985869e+00 3.155354e+00
1.800000e-01 -4.985713e+00 3.155502e+00
1.810000e-01 -4.985556e+00 3.155651e+00
1.820000e-01 -4.985398e+00 3.155801e+00
1.830000e-01 -4.985239e+00 3.155951e+00
1.840000e-01 -4.985079e+00 3.156102e+00
1.850000e-01 -4.984919e+00 3.156253e+00
1.860000e-01 -4.984758e+00 3.156405e+00
1.870000e-01 -4.984595e+00 3.156558e+00
1.880000e-01 -4.984432e+00 3.156712e+00
1.890000e-01 -4.984269e+00 3.156866e+00
1.900000e-01 -4.984104e+00 3.157021e+00
1.910000e-01 -4.983938e+00 3.157177e+00
1.920000e-01 -4.983772e+00 3.157333e+00
1.930000e-01 -4.983605e+00 3.157490e+00
1.940000e-01 -4.983437e+00 3.157648e+00
1.950000e-01 -4.983268e+00 3.157806e+00
1.960000e-01 -4.983099e+00 3.157965e+00
1.970000e-01 -4.982929e+00 3.158124e+00
1.980000e-01 -4.982757e+00 3.158285e+00
1.990000e-01 -4.982585e+00 3.158446e+00
2.000000e-01 -4.982412e+00 3.158607e+00
2.010000e-01 -4.982239e+00 3.158769e+00
2.020000e-01 -4.982064e+00 3.158932e+00
2.030000e-01 -4.981889e+00 3.159096e+00
2.040000e-01 -4.981713e+00 3.159260e+00
2.050000e-01 -4.981536e+00 3.159425e+00
2.060000e-01 -4.981358e+00 3.159590e+00
2.070000e-01 -4.981180e+00 3.159756e+00
2.080000e-01 -4.981001e+00 3.159923e+00
2.090000e-01 -4.980820e+00 3.160090e+00
2.100000e-01 -4.980639e+00 3.160258e+00
2.110000e-01 -4.980458e+00 3.160427e+00
2.120000e-01 -4.980275e+00 3.160596e+00
2.130000e-01 -4.980092e+00 3.160766e+00
2.140000e-01 -4.979908e+00 3.160936e+00
2.150000e-01 -4.979723e+00 3.161107e+00
2.160000e-01 -4.979537e+00 3.161279e+00
2.170000e-01 -4.979350e+00 3.161451e+00
2.180000e-01 -4.979163e+00 3.161624e+00
2.190000e-01 -4.978975e+00 3.161797e+00
2.200000e-01 -4.978786e+00 3.161971e+00
2.210000e-01 -4.978596e+00 3.162146e+00
2.220000e-01 -4.978405e+00 3.162321e+00
2.230000e-01 -4.978214e+00 3.162497e+00
2.240000e-01 -4.978022e+00 3.162674e+00
2.250000e-01 -4.977829e+00 3.162851e+00
2.260000e-01 -4.977635e+00 3.163029e+00
2.270000e-01 -4.977440e+00 3.163207e+00
2.280000e-01 -4.977245e+00 3.163386e+00
2.290000e-01 -4.977048e+00 3.163565e+00
2.300000e-01 -4.976851e+00 3.163745e+00
2.310000e-01 -4.976654e+00 3.163926e+00
2.320000e-01 -4.976455e+00 3.164107e+00
2.330000e-01 -4.976256e+00 3.164288e+00
2.340000e-01 -4.976056e+00 3.164471e+00
2.350000e-01 -4.975855e+00 3.164654e+00
2.360000e-01 -4.975653e+00 3.164837e+00
2.370000e-01 -4.975450e+00 3.165021e+00
2.380000e-01 -4.975247e+00 3.165206e+00
2.390000e-01 -4.975043e+00 3.165391e+00
2.400000e-01 -4.974838e+00 3.165576e+00
2.410000e-01 -4.974632e+00 3.165763e+00
2.420000e-01 -4.974426e+00 3.165949e+00
2.430000e-01 -4.974218e+00 3.166137e+00
2.440000e-01 -4.974010e+00 3.166324e+00
2.450000e-01 -4.973802e+00 3.166513e+00
2.460000e-01 -4.973592e+00 3.166702e+00
2.470000e-01 -4.973382e+00 3.166891e+00
2.480000e-01 -4.973170e+00 3.167081e+00
2.490000e-01 -4.972958e+00 3.167272e+00
2.500000e-01 -4.972746e+00 3.167463e+00
2.510000e-01 -4.972532e+00 3.167654e+00
2.520000e-01 -4.972318e+00 3.167847e+00
2.530000e-01 -4.972103e+00 3.168039e+00
2.540000e-01 -4.971887e+00 3.168232e+00
2.550000e-01 -4.971670e+00 3.168426e+00
2.560000e-01 -4.971453e+00 3.168620e+00
2.570000e-01 -4.971234e+00 3.168815e+00
2.580000e-01 -4.971016e+00 3.169010e+00
2.590000e-01 -4.970796e+00 3.169206e+00
2.600000e-01 -4.970575e+00 3.169402e+00
2.610000e-01 -4.970354e+00 3.169599e+00
2.620000e-01 -4.970132e+00 3.169796e+00
2.630000e-01 -4.969909e+00 3.169994e+00
2.640000e-01 -4.969685e+00 3.170192e+00
2.650000e-01 -4.969461e+00 3.170391e+00
2.660000e-01 -4.969236e+00 3.170590e+00
2.670000e-01 -4.969010e+00 3.170789e+00
2.680000e-01 -4.968783e+00 3.170990e+00
2.690000e-01 -4.968556e+00 3.171190e+00
2.700000e-01 -4.968328e+00 3.171391e+00
2.710000e-01 -4.968099e+00 3.171593e+00
2.720000e-01 -4.967869e+00 3.171795e+00
2.730000e-01 -4.967638e+00 3.171997e+00
2.740000e-01 -4.967407e+00 3.172200e+00
2.750000e-01 -4.967175e+00 3.172404e+00
2.760000e-01 -4.966942e+00 3.172608e+00
2.770000e-01 -4.966709e+00 3.172812e+00
2.780000e-01 -4.966474e+00 3.173017e+00
2.790000e-01 -4.966239e+00 3.173222e+00
2.800000e-01 -4.966003e+00 3.173428e+00
2.810000e-01 -4.965767e+00 3.173634e+00
2.820000e-01 -4.965529e+00 3.173840e+00
2.830000e-01 -4.965291e+00 3.174048e+00
2.840000e-01 -4.965052e+00 3.174255e+00
2.850000e-01 -4.964813e+00 3.174463e+00
2.860000e-01 -4.964572e+00 3.174671e+00
2.870000e-01 -4.964331e+00 3.174880e+00
2.880000e-01 -4.964089e+00 3.175089e+00
2.890000e-01 -4.963847e+00 3.175299e+00
2.900000e-01 -4.963603e+00 3.175509e+00
2.910000e-01 -4.963359e+00 3.175719e+00
2.920000e-01 -4.963114e+00 3.175930e+00
2.930000e-01 -4.962868e+00 3.176142e+00
2.940000e-01 -4.962622e+00 3.176353e+00
2.950000e-01 -4.962375e+00 3.176565e+00
2.960000e-01 -4.962127e+00 3.176778e+00
2.970000e-01 -4.961878e+00 3.176991e+00
2.980000e-01 -4.961629e+00 3.177204e+00
2.990000e-01 -4.961379e+00 3.177418e+00
3.000000e-01 -4.961128e+00 3.177632e+00
3.010000e-01 -4.960876e+00 3.177846e+00
3.020000e-01 -4.960624e+00 3.178061e+00
3.030000e-01 -4.960371e+00 3.178277e+00
3.040000e-01 -4.960117e+00 3.178492e+00
3.050000e-01 -4.959862e+00 3.178708e+00
3.060000e-01 -4.959607e+00 3.178925e+00
3.070000e-01 -4.959351e+00 3.179141e+00
3.080000e-01 -4.959094e+00 3.179359e+00
3.090000e-01 -4.958836e+00 3.179576e+00
3.100000e-01 -4.958578e+00 3.179794e+00
3.110000e-01 -4.958319e+00 3.180012e+00
3.120000e-01 -4.958059e+00 3.180231e+00
3.130000e-01 -4.957799e+00 3.180450e+00
3.140000e-01 -4.957537e+00 3.180669e+00
3.150000e-01 -4.957275e+00 3.180889e+00
3.160000e-01 -4.957013e+00 3.181109e+00
3.170000e-01 -4.956749e+00 3.181329e+00
3.180000e-01 -4.956485e+00 3.181550e+00
3.190000e-01 -4.956220e+00 3.181771e+00
3.200000e-01 -4.955954e+00 3.181992e+00
3.210000e-01 -4.955688e+00 3.182214e+00
3.220000e-01 -4.955421e+00 3.182436e+00
3.230000e-01 -4.955153e+00 3.182658e+00
3.240000e-01 -4.954884e+00 3.182881e+00
3.250000e-01 -4.954615e+00 3.183104e+00
3.260000e-01 -4.954345e+00 3.183328e+00
3.270000e-01 -4.954074e+00 3.183551e+00
3.280000e-01 -4.953803e+00 3.183775e+00
3.290000e-01 -4.953531e+00 3.184000e+00
3.300000e-01 -4.953258e+00 3.184224e+00
3.310000e-01 -4.952984e+00 3.184449e+00
3.320000e-01 -4.952709e+00 3.184674e+00
3.330000e-01 -4.952434e+00 3.184900e+00
3.340000e-01 -4.952158e+00 3.185126e+00
3.350000e-01 -4.951882e+00 3.185352e+00
3.360000e-01 -4.951605e+00 3.185578e+00
3.370000e-01 -4.951327e+00 3.185805e+00
3.380000e-01 -4.951048e+00 3.186032e+00
3.390000e-01 -4.950768e+00 3.186259e+00
3.400000e-01 -4.950488e+00 3.186487e+00
3.410000e-01 -4.950207e+00 3.186714e+00
3.420000e-01 -4.949926e+00 3.186943e+00
3.430000e-01 -4.949643e+00 3.187171e+00
3.440000e-01 -4.949360e+00 3.187400e+00
3.450000e-01 -4.949077e+00 3.187628e+00
3.460000e-01 -4.948792e+00 3.187858e+00
3.470000e-01 -4.948507e+00 3.188087e+00
3.480000e-01 -4.948221e+00 3.188317e+00
3.490000e-01 -4.947934e+00 3.188547e+00
3.500000e-01 -4.947647e+00 3.188777e+00
3.510000e-01 -4.947359e+00 3.189007e+00
3.520000e-01 -4.947070e+00 3.189238e+00
3.530000e-01 -4.946781e+00 3.189469e+00
3.540000e-01 -4.946490e+00 3.189700e+00
3.550000e-01 -4.946200e+00 3.189932e+00
3.560000e-01 -4.945908e+00 3.190163e+00
3.570000e-01 -4.945616e+00 3.190395e+00
3.580000e-01 -4.945323e+00 3.190627e+00
3.590000e-01 -4.945029e+00 3.190860e+00
3.600000e-01 -4.944734e+00 3.191092e+00
3.610000e-01 -4.944439e+00 3.191325e+00
3.620000e-01 -4.944143e+00 3.191558e+00
3.630000e-01 -4.943847e+00 3.191791e+00
3.640000e-01 -4.943549e+00 3.192025e+00
3.650000e-01 -4.943251e+00 3.192258e+00
3.660000e-01 -4.942953e+00 3.192492e+00
3.670000e-01 -4.942653e+00 3.192726e+00
3.680000e-01 -4.942353e+00 3.192961e+00
3.690000e-01 -4.942052e+00 3.193195e+00
3.700000e-01 -4.941751e+00 3.193430e+00
3.710000e-01 -4.941449e+00 3.193665e+00
3.720000e-01 -4.941146e+00 3.193900e+00
3.730000e-01 -4.940842e+00 3.194135e+00
3.740000e-01 -4.940538e+00 3.194370e+00
3.750000e-01 -4.940233e+00 3.194606e+00
3.760000e-01 -4.939927e+00 3.194842e+00
3.770000e-01 -4.939621e+00 3.195078e+00
3.780000e-01 -4.939314e+00 3.195314e+00
3.790000e-01 -4.939006e+00 3.195550e+00
3.800000e-01 -4.938697e+00 3.195787e+00
3.810000e-01 -4.938388e+00 3.196023e+00
3.820000e-01 -4.938078e+00 3.196260e+00
3.830000e-01 -4.937767e+00 3.196497e+00
3.840000e-01 -4.937456e+00 3.196734e+00
3.850000e-01 -4.937144e+00 3.196972e+00
3.860000e-01 -4.936831e+00 3.197209e+00
3.870000e-01 -4.936518e+00 3.197447e+00
3.880000e-01 -4.936204e+00 3.197684e+00
3.890000e-01 -4.935889e+00 3.197922e+00
3.900000e-01 -4.935574e+00 3.198160e+00
3.910000e-01 -4.935257e+00 3.198398e+00
3.920000e-01 -4.934940e+00 3.198637e+00
3.930000e-01 -4.934623e+00 3.198875e+00
3.940000e-01 -4.934305e+00 3.199114e+00
3.950000e-01 -4.933986e+00 3.199352e+00
3.960000e-01 -4.933666e+00 3.199591e+00
3.970000e-01 -4.933346e+00 3.199830e+00
3.980000e-01 -4.933025e+00 3.200069e+00
3.990000e-01 -4.932703e+00 3.200308e+00
4.000000e-01 -4.932380e+00 3.200548e+00
4.010000e-01 -4.932057e+00 3.200787e+00
4.020000e-01 -4.931734e+00 3.201027e+00
4.030000e-01 -4.931409e+00 3.201266e+00
4.040000e-01 -4.931084e+00 3.201506e+00
4.050000e-01 -4.930758e+00 3.201746e+00
4.060000e-01 -4.930431e+00 3.201986e+00
4.070000e-01 -4.930104e+00 3.202226e+00
4.080000e-01 -4.929776e+00 3.202466e+00
4.090000e-01 -4.929448e+00 3.202706e+00
4.100000e-01 -4.929118e+00 3.202946e+00
4.110000e-01 -4.928788e+00 3.203187e+00
4.120000e-01 -4.928457e+00 3.203427e+00
4.130000e-01 -4.928126e+00 3.203668e+00
4.140000e-01 -4.927794e+00 3.203908e+00
4.150000e-01 -4.927461e+00 3.204149e+00
4.160000e-01 -4.927128e+00 3.204390e+00
4.170000e-01 -4.926794e+00 3.204631e+00
4.180000e-01 -4.926459e+00 3.204872e+00
4.190000e-01 -4.926123e+00 3.205113e+00
4.200000e-01 -4.925787e+00 3.205354e+00
4.210000e-01 -4.925450e+00 3.205595e+00
4.220000e-01 -4.925113e+00 3.205836e+00
4.230000e-01 -4.924774e+00 3.206077e+00
4.240000e-01 -4.924435e+00 3.206318e+00
4.250000e-01 -4.924096e+00 3.206560e+00
4.260000e-01 -4.923755e+00 3.206801e+00
4.270000e-01 -4.923414e+00 3.207042e+00
4.280000e-01 -4.923073e+00 3.207284e+00
4.290000e-01 -4.922730e+00 3.207525e+00
4.300000e-01 -4.922387e+00 3.207767e+00
4.310000e-01 -4.922044e+00 3.208008e+00
4.320000e-01 -4.921699e+00 3.208250e+00
4.330000e-01 -4.921354e+00 3.208492e+00
4.340000e-01 -4.921008e+00 3.208733e+00
4.350000e-01 -4.920662e+00 3.208975e+00
4.360000e-01 -4.920315e+00 3.209217e+00
4.370000e-01 -4.919967e+00 3.209458e+00
4.380000e-01 -4.919618e+00 3.209700e+00
4.390000e-01 -4.919269e+00 3.209942e+00
4.400000e-01 -4.918919e+00 3.210183e+00
4.410000e-01 -4.918569e+00 3.210425e+00
4.420000e-01 -4.918217e+00 3.210667e+00
4.430000e-01 -4.917866e+00 3.210909e+00
4.440000e-01 -4.917513e+00 3.211150e+00
4.450000e-01 -4.917160e+00 3.211392e+00
4.460000e-01 -4.916806e+00 3.211634e+00
4.470000e-01 -4.916451e+00 3.211876e+00
4.480000e-01 -4.916096e+00 3.212117e+00
4.490000e-01 -4.915740e+00 3.212359e+00
4.500000e-01 -4.915383e+00 3.212601e+00
4.510000e-01 -4.915025e+00 3.212843e+00
4.520000e-01 -4.914667e+00 3.213084e+00
4.530000e-01 -4.914309e+00 3.213326e+00
4.540000e-01 -4.913949e+00 3.213568e+00
4.550000e-01 -4.913589e+00 3.213809e+00
4.560000e-01 -4.913228e+00 3.214051e+00
4.570000e-01 -4.912867e+00 3.214292e+00
4.580000e-01 -4.912504e+00 3.214534e+00
4.590000e-01 -4.912142e+00 3.214776e+00
4.600000e-01 -4.911778e+00 3.215017e+00
4.610000e-01 -4.911414e+00 3.215258e+00
4.620000e-01 -4.911049e+00 3.215500e+00
4.630000e-01 -4.910683e+00 3.215741e+00
4.640000e-01 -4.910317e+00 3.215983e+00
4.650000e-01 -4.909950e+00 3.216224e+00
4.660000e-01 -4.909582e+00 3.216465e+00
4.670000e-01 -4.909214e+00 3.216706e+00
4.680000e-01 -4.908845e+00 3.216947e+00
4.690000e-01 -4.908475e+00 3.217188e+00
4.700000e-01 -4.908105e+00 3.217429e+00
4.710000e-01 -4.907734e+00 3.217670e+00
4.720000e-01 -4.907362e+00 3.217911e+00
4.730000e-01 -4.906990e+00 3.218152e+00
4.740000e-01 -4.906617e+00 3.218393e+00
4.750000e-01 -4.906243e+00 3.218633e+00
4.760000e-01 -4.905868e+00 3.218874e+00
4.770000e-01 -4.905493e+00 3.219114e+00
4.780000e-01 -4.905117e+00 3.219355e+00
4.790000e-01 -4.904741e+00 3.219595e+00
4.800000e-01 -4.904363e+00 3.219835e+00
4.810000e-01 -4.903985e+00 3.220076e+00
4.820000e-01 -4.903607e+00 3.220316e+00
4.830000e-01 -4.903228e+00 3.220556e+00
4.840000e-01 -4.902848e+00 3.220796e+00
4.850000e-01 -4.902467e+00 3.221036e+00
4.860000e-01 -4.902086e+00 3.221275e+00
4.870000e-01 -4.901703e+00 3.221515e+00
4.880000e-01 -4.901321e+00 3.221755e+00
4.890000e-01 -4.900937e+00 3.221994e+00
4.900000e-01 -4.900553e+00 3.222233e+00
4.910000e-01 -4.900168e+00 3.222473e+00
4.920000e-01 -4.899783e+00 3.222712e+00
4.930000e-01 -4.899397e+00 3.222951e+00
4.940000e-01 -4.899010e+00 3.223190e+00
4.950000e-01 -4.898622e+00 3.223429e+00
4.960000e-01 -4.898234e+00 3.223667e+00
4.970000e-01 -4.897845e+00 3.223906e+00
4.980000e-01 -4.897455e+00 3.224145e+00
4.990000e-01 -4.897065e+00 3.224383e+00
5.000000e-01 -4.896674e+00 3.224621e+00
5.010000e-01 -4.896282e+00 3.224859e+00
5.020000e-01 -4.895890e+00 3.225097e+00
5.030000e-01 -4.895497e+00 3.225335e+00
5.040000e-01 -4.895103e+00 3.225573e+00
5.050000e-01 -4.894708e+00 3.225811e+00
5.060000e-01 -4.894313e+00 3.226048e+00
5.070000e-01 -4.893917e+00 3.226285e+00
5.080000e-01 -4.893521e+00 3.226523e+00
5.090000e-01 -4.893123e+00 3.226760e+00
5.100000e-01 -4.892725e+00 3.226997e+00
5.110000e-01 -4.892327e+00 3.227233e+00
5.120000e-01 -4.891927e+00 3.227470e+00
5.130000e-01 -4.891527e+00 3.227707e+00
5.140000e-01 -4.891127e+00 3.227943e+00
5.150000e-01 -4.890725e+00 3.228179e+00
5.160000e-01 -4.890323e+00 3.228415e+00
5.170000e-01 -4.889920e+00 3.228651e+00
5.180000e-01 -4.889516e+00 3.228887e+00
5.190000e-01 -4.889112e+00 3.229122e+00
5.200000e-01 -4.888707e+00 3.229358e+00
5.210000e-01 -4.888301e+00 3.229593e+00
5.220000e-01 -4.887895e+00 3.229828e+00
5.230000e-01 -4.887488e+00 3.230063e+00
5.240000e-01 -4.887080e+00 3.230298e+00
5.250000e-01 -4.886672e+00 3.230533e+00
5.260000e-01 -4.886262e+00 3.230767e+00
5.270000e-01 -4.885852e+00 3.231002e+00
5.280000e-01 -4.885442e+00 3.231236e+00
5.290000e-01 -4.885030e+00 3.231470e+00
5.300000e-01 -4.884618e+00 3.231703e+00
5.310000e-01 -4.884206e+00 3.231937e+00
5.320000e-01 -4.883792e+00 3.232170e+00
5.330000e-01 -4.883378e+00 3.232404e+00
5.340000e-01 -4.882963e+00 3.232637e+00
5.350000e-01 -4.882547e+00 3.232870e+00
5.360000e-01 -4.882131e+00 3.233102e+00
5.370000e-01 -4.881714e+00 3.233335e+00
5.380000e-01 -4.881296e+00 3.233567e+00
5.390000e-01 -4.880878e+00 3.233799e+00
5.400000e-01 -4.880458e+00 3.234031e+00
5.410000e-01 -4.880039e+00 3.234263e+00
5.420000e-01 -4.879618e+00 3.234495e+00
5.430000e-01 -4.879197e+00 3.234726e+00
5.440000e-01 -4.878774e+00 3.234957e+00
5.450000e-01 -4.878352e+00 3.235188e+00
5.460000e-01 -4.877928e+00 3.235419e+00
5.470000e-01 -4.877504e+00 3.235650e+00
5.480000e-01 -4.877079e+00 3.235880e+00
5.490000e-01 -4.876653e+00 3.236110e+00
5.500000e-01 -4.876227e+00 3.236340e+00
5.510000e-01 -4.875800e+00 3.236570e+00
5.520000e-01 -4.875372e+00 3.236800e+00
5.530000e-01 -4.874943e+00 3.237029e+00
5.540000e-01 -4.874514e+00 3.237258e+00
5.550000e-01 -4.874084e+00 3.237487e+00
5.560000e-01 -4.873653e+00 3.237716e+00
5.570000e-01 -4.873221e+00 3.237945e+00
5.580000e-01 -4.872789e+00 3.238173e+00
5.590000e-01 -4.872356e+00 3.238401e+00
